HITId,HITTypeId,Title,Description,Keywords,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,AssignmentId,WorkerId,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.occu,Input.question,Input.url,Answer.Description_0,Answer.Description_1,Approve,Reject
38XPGNCKIWJ2QRHK9DW8AFLISW54VF,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3TU5ZICBRHKDQ46YPJXD9OY4BWMQ84,A3VPLXN0T0AIBH,10,100% (2/2),100% (2/2),100% (2/2),bride,Is the image about bride?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+bride/1.jpg,1,1,,
38Z7YZ2SC6L4TQKI8342YTWTGMRIQE,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3PEIJLRY6XC8P23S908BHCXJQ6CXWN,A1SFU0DP72G7Q7,13,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/5.jpg,1,1,,
38Z7YZ2SC6L4TQKI8342YTWTGMRIQE,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3IUZPWIU1SQ2524LAHTMRIPHUXYKWM,A3O0NNIW4KA2PV,5,100% (49/49),100% (6/6),100% (6/6),wedding,Is the image about wedding?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/5.jpg,1,1,,
38Z7YZ2SC6L4TQKI8342YTWTGMRIQE,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3A4TN5196O12PEX8N5QO2W2MA0CCH1,AD1ILDUXZHASF,7,100% (206/206),100% (74/74),100% (74/74),wedding,Is the image about wedding?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/5.jpg,1,1,,
39AYGO6AGI33X9CPQA3WXWBJ2K9N62,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3YDGXNSEO3D61ZJ0RMQ06LXZF44480,A1OFWSASAXNSQ3,108,100% (8/8),100% (8/8),100% (8/8),bride,Is the image about bride?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/0.jpg,1,1,,
39AYGO6AGI33X9CPQA3WXWBJ2K9N62,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3U0SRXB7CHOY5C8280BWWBY4WDORNV,A37NZ5CUEO3RX7,32,100% (37/37),100% (29/29),100% (29/29),bride,Is the image about bride?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/0.jpg,1,1,,
39AYGO6AGI33X9CPQA3WXWBJ2K9N62,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3FIJLY1B6YN157F6XKOUJBPGT4EFPK,ADQHGQF65JJ08,6,100% (2/2),0% (0/0),0% (0/0),bride,Is the image about bride?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/0.jpg,1,1,,
39HYCOOPLR4W0064OWWAQNWBEGMDMK,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3FDJT1UU78R8SJP1EG6D1IC4A0U5KQ,A38CDYAQ00NBGE,3,100% (2/2),100% (2/2),100% (2/2),groom,Is the image about groom?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+groom/4.jpg,1,1,,
39HYCOOPLR4W0064OWWAQNWBEGMDMK,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3E47SOBEYUF2L98STN892831ADQCIT,AD1ILDUXZHASF,7,100% (206/206),100% (74/74),100% (74/74),groom,Is the image about groom?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+groom/4.jpg,1,1,,
39HYCOOPLR4W0064OWWAQNWBEGMDMK,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3Z3ZLGNNSMDRP70SD22HI7QTVAV3QQ,AQPFTUIJ0PW2N,3,100% (43/43),100% (43/43),100% (43/43),groom,Is the image about groom?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+groom/4.jpg,1,1,,
39KV3A5D2BQJHMIZHGPA24LLKU17SX,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3YW4XOSQKU4N7XTU77834F8L0BN1U1,A1BF1W2XN5BWFQ,13,100% (3/3),100% (3/3),100% (3/3),bride,Is the image about bride?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/3.jpg,1,1,,
39KV3A5D2BQJHMIZHGPA24LLKU17SX,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3J2UYBXQQPV2YXIBF660A4BVSXZ601,A2MDKRQELUHL2,5,100% (33/33),0% (0/0),0% (0/0),bride,Is the image about bride?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/3.jpg,1,1,,
39KV3A5D2BQJHMIZHGPA24LLKU17SX,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3AQF3RZ55C1TV1X1IOPLDBYZYZO6F5,AD1ILDUXZHASF,8,100% (206/206),100% (74/74),100% (74/74),bride,Is the image about bride?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/3.jpg,1,1,,
39O0SQZVKQQ7G7IM2RP5CUGPYSI7R9,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,31EUONYN2ZM8G4PVIZGJCXNC7T6OV0,A1MXDBILWV8RXN,6,100% (55/55),100% (41/41),100% (41/41),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/6.jpg,1,1,,
39O0SQZVKQQ7G7IM2RP5CUGPYSI7R9,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3KJYX6QCMDUUFTYY2MOE416Q8ZWJVC,A37NZ5CUEO3RX7,28,100% (37/37),100% (29/29),100% (29/29),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/6.jpg,1,1,,
39O0SQZVKQQ7G7IM2RP5CUGPYSI7R9,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,39ZSFO5CACFU2E9YXWE98F47USNJUN,A3NNDNMBKSZ22H,6,100% (43/43),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/6.jpg,1,1,,
39XCQ6V3L1NZ7K6JMA7A3FBXBZ956U,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3R6P78PK7OU5BZ48PL3W66QPJMYTG1,A1AJGIOBFVELS3,15,100% (59/59),100% (59/59),100% (59/59),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/7.jpg,1,1,,
39XCQ6V3L1NZ7K6JMA7A3FBXBZ956U,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,30X31N5D6793M8EQEL6W0FJ0J87ASH,A2WPHVMLLEV5ZB,12,96% (22/23),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/7.jpg,1,3,,
39XCQ6V3L1NZ7K6JMA7A3FBXBZ956U,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3ZR9AIQJUFSOJAEXWIDLD6RHW6S049,AD1ILDUXZHASF,5,100% (206/206),100% (74/74),100% (74/74),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/7.jpg,1,1,,
3A520CCNXQJ0Q5BFNOHPNEJWKBYAEQ,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3GGAI1SQEZHOHSYJE261U1AIRMBMCK,A3NNDNMBKSZ22H,6,100% (43/43),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/7.jpg,1,1,,
3A520CCNXQJ0Q5BFNOHPNEJWKBYAEQ,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,32SCWG5HILN5MEMVWRLQP5C305B6P8,A3VPLXN0T0AIBH,11,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/7.jpg,1,1,,
3A520CCNXQJ0Q5BFNOHPNEJWKBYAEQ,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3J4Q2Z4UT2MOG52GNMDJN41QT3QQWK,AD1ILDUXZHASF,8,100% (206/206),100% (74/74),100% (74/74),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/7.jpg,1,1,,
3AA88CN99SM48N1SZG68OVE87ZXKYU,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,340UGXU9D2K3T99SELSSB3F1PFSUVH,A38CDYAQ00NBGE,7,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/3.jpg,1,1,,
3AA88CN99SM48N1SZG68OVE87ZXKYU,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3ERMJ6L4D2BI5B3NNLYQEFI4QBKM7R,A3NNDNMBKSZ22H,7,100% (43/43),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/3.jpg,1,1,,
3AA88CN99SM48N1SZG68OVE87ZXKYU,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3OS4RQUCRDYZ1DEWEF6TORKRC0ZFBZ,A3VPLXN0T0AIBH,8,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/3.jpg,1,1,,
3AFT28WXMIL18E72TQCY9O1T1L9IO6,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3L0KT67Y8IZ4IQCTURKC3117MZASY9,A38CDYAQ00NBGE,4,100% (2/2),100% (2/2),100% (2/2),bride,Is the image about bride?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+bride/7.jpg,1,2,,
3AFT28WXMIL18E72TQCY9O1T1L9IO6,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3QAPZX2QN8WEGWZAS4UXKRUJCSX20G,A3O0NNIW4KA2PV,6,100% (49/49),100% (6/6),100% (6/6),bride,Is the image about bride?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+bride/7.jpg,1,2,,
3AFT28WXMIL18E72TQCY9O1T1L9IO6,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,38SKSKU7R5GVOD2Y60185RTO4M5ILG,AOYOTGAGF02CH,28,100% (2/2),100% (2/2),100% (2/2),bride,Is the image about bride?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+bride/7.jpg,1,2,,
3AJA9FLWTFH721U9UNT8MUSF9KIFIH,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3LYA37P8IU6AHZ6AFQXQ44CWKWGBKX,AD1LOD0A1DZ9B,22,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/4.jpg,1,2,,
3AJA9FLWTFH721U9UNT8MUSF9KIFIH,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,32Z9ZLUT1P33Y3UBDAZFXWW3ZEUOH9,AOYOTGAGF02CH,12,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/4.jpg,1,2,,
3AJA9FLWTFH721U9UNT8MUSF9KIFIH,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3NOKK93PR5R522QKTVOD7H5C3WXEEG,AQPFTUIJ0PW2N,7,100% (43/43),100% (43/43),100% (43/43),wedding,Is the image about wedding?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/4.jpg,1,4,,
3AJA9FLWTFH721U9UNT8MUSF9KIIFK,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,33M4IA01QKK3H6M6A6Y5UDP2YRXXRK,A38CDYAQ00NBGE,5,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/0.jpg,1,1,,
3AJA9FLWTFH721U9UNT8MUSF9KIIFK,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3L70J4KAZK5XKJV8HVB75GX0I5YADO,A3NNDNMBKSZ22H,7,100% (43/43),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/0.jpg,1,1,,
3AJA9FLWTFH721U9UNT8MUSF9KIIFK,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,33C7UALJVPHP90MH447Y8NQW3KV81S,AD1ILDUXZHASF,13,100% (206/206),100% (74/74),100% (74/74),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/0.jpg,1,1,,
3APP19WN84XXNHV336Q17C2M18NG6N,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3U5NZHP4LVLLJ36CSACUMW1T9JQPHR,A1SFU0DP72G7Q7,12,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt4/a+photo+of+a+wedding/6.jpg,1,1,,
3APP19WN84XXNHV336Q17C2M18NG6N,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3YMTUJH0DWZPZJBOUK1VXHTMTHQ4TQ,A3VPLXN0T0AIBH,10,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt4/a+photo+of+a+wedding/6.jpg,1,1,,
3APP19WN84XXNHV336Q17C2M18NG6N,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3R5F3LQFV63PPOU5JW5MX308V4AZO9,ADQHGQF65JJ08,21,100% (2/2),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt4/a+photo+of+a+wedding/6.jpg,2,4,,
3AXFSPQOZTH3XCEFC5E8YV7FMZ7FJT,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,35GMH2SV3I0RET39N9R9CTZQ7Y3EOK,A1SFU0DP72G7Q7,14,100% (2/2),100% (2/2),100% (2/2),groom,Is the image about groom?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/2.jpg,1,4,,
3AXFSPQOZTH3XCEFC5E8YV7FMZ7FJT,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3TXMY6UCAI7F27WB6VDIBAUN1N8CQX,A3NNDNMBKSZ22H,8,100% (43/43),100% (2/2),100% (2/2),groom,Is the image about groom?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/2.jpg,1,1,,
3AXFSPQOZTH3XCEFC5E8YV7FMZ7FJT,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3SNLUL3WO860X4XY0HQMOUHZYHRLUQ,AD1ILDUXZHASF,19,100% (206/206),100% (74/74),100% (74/74),groom,Is the image about groom?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/2.jpg,1,1,,
3B286OTITH081LX71PSGKUWOPJUAJB,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,35GMH2SV3I0RET39N9R9CTZQ7Y2EOJ,A14CCWIFLDPZLA,53,0% (0/0),0% (0/0),0% (0/0),groom,Is the image about groom?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+groom/2.jpg,1,1,,
3B286OTITH081LX71PSGKUWOPJUAJB,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3PZDLQMM0X4YAOUQ4KNHFSWKLHUC2J,A1C8FN01981A69,5,99% (113/114),100% (13/13),100% (13/13),groom,Is the image about groom?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+groom/2.jpg,1,1,,
3B286OTITH081LX71PSGKUWOPJUAJB,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,336YQZE83ZX3I7P4ZSJTGV48Z5PM5C,A9GVQKHW5M6T7,6,0% (0/0),0% (0/0),0% (0/0),groom,Is the image about groom?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+groom/2.jpg,1,1,,
3BAWBGQGZOIZ9EZ3BBUFDR5SJYV7V2,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3EF8EXOTT5EETHI0V84PXDZAJVPJ1N,A1AJGIOBFVELS3,22,100% (59/59),100% (59/59),100% (59/59),groom,Is the image about groom?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/3.jpg,1,1,,
3BAWBGQGZOIZ9EZ3BBUFDR5SJYV7V2,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3KGTPGBS614UWIBQQB8H9YIQSH02UI,A38CDYAQ00NBGE,8,100% (2/2),100% (2/2),100% (2/2),groom,Is the image about groom?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/3.jpg,1,1,,
3BAWBGQGZOIZ9EZ3BBUFDR5SJYV7V2,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3R0T90IZ1WVOPI2X3Z86HWQLV0ZGC6,AQPFTUIJ0PW2N,5,100% (43/43),100% (43/43),100% (43/43),groom,Is the image about groom?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/3.jpg,1,1,,
3BO3NEOQN30C6AD1J77G8THOC45AIZ,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3RRCEFRB7QVP3XH7UYAAXNN0NAQB47,A2RJTBILNKNRJA,20,100% (5/5),100% (5/5),100% (5/5),bride,Is the image about bride?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/5.jpg,1,1,,
3BO3NEOQN30C6AD1J77G8THOC45AIZ,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3HL8HNGX49KGDKZZGVSXXLP1O0VF9O,A3O0NNIW4KA2PV,4,100% (49/49),100% (6/6),100% (6/6),bride,Is the image about bride?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/5.jpg,1,1,,
3BO3NEOQN30C6AD1J77G8THOC45AIZ,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,304SM51WA7N85IJIKZ6SVQ361QTBSE,AOYOTGAGF02CH,30,100% (2/2),100% (2/2),100% (2/2),bride,Is the image about bride?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/5.jpg,1,1,,
3BO3NEOQN30C6AD1J77G8THOC45IA7,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3NPI0JQDASOBOCX7S4TJ0F4HKDKTP4,A1OFWSASAXNSQ3,30,100% (8/8),100% (8/8),100% (8/8),bride,Is the image about bride?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+bride/0.jpg,1,2,,
